A,B
1321811962530396938885256818774752895969910299661,37669
965847283661744998952516389464596337698305033793,37670
1297305639652240084842625016129167476843086381141,37671
1281951285025183469926838184106181231296672328888,37672
963262253235525321188065964464703318306719596724,37673
1000917007311112851328523088673893230577151369540,37674
200785345869709069480355327225692759226096874478,37675
1385221679996412406389425163736944748216654189910,37676
313056039713000038145370518647186171739648647959,37677
82801795913003016321192679475747005800276072284,37678
462585797254222188118841646244442340557271102912,37679
548398928336709129391172450122648581251603281099,37680
602458586079992116208765991726307494324301615480,37681
964520188751116355843626514632473130609730488360,37682
1134673150964968692167047365987662763601117799047,37683
739404892450075085144667962443512780046360563407,37684
1113192436897873977281180760223837727549123757132,37685
366744537759641956155827615268926286504529283172,37686
1203925436090419552817141920302192474935999511532,37687
1448691579617210245191764228993340875224502769908,37688
165047540503036364804812367649541393492159232961,37689
322892144755448039904268425659535240639684818159,37690
157508780735660714821932670760337371675866384773,37691
697989011490441916400253020793372931414376639434,37692
1135646588790632327525400771138133525642402301487,37693
1346823837001940950649745065953542456167605700535,37694
727914500295602906976148202844908051284615095761,37695
586979080741365577686402680843029219958435095319,37696
1460743495789634955825265118349615902155644037900,37697
1208743663741257459944155439364902926112361380890,37698
267799832842244747548251561499724018286914893555,37699
180634564097459388757486162680034239136087155890,37700
258570883747482816174479502487622955466455432971,37701
258570883747482816174479502487622955466455432971,37701
1406966390328252270448269339962458546020944858390,37702
1062208898573966494297205727670420901014727779841,37703
273914843994708966106104482343972734860504150972,37704
929562546736061754247161069160305243613024097034,37705
440473309627378849449898843086448916796238806029,37706
240788687744720990147172437874629022759712811301,37707
802800108351675624151768453010589471131101812200,37708
144523790760803940810260218769674227764090432527,37709
936089810428421274003757587296298771998340688269,37710
182635123065904032137793123752016992483367944123,37711
970180908390808697273284033780060609365590080079,37712
1150378411584428799351415124466167395390810463675,37713
659752747961600276913632541937079052392359376734,37714
735322731242705561996505188981956799190559432392,37715
472955295234160863851294544895740228605729410910,37716
817217820667626915180933438063156491613024697449,37717
1351902350112884075625127950904222602128735482602,37718
1008317297773581435730922444086887684381448166510,37719
827371740163026816927002543718876910612994929882,37720
1145370720108973144908040963090234496409762680371,37721
982163280318816796825999401561455293919637007976,37722
532025920788874920903385979333751436585746312104,37723
780474811379748643005470008830651195935063373338,37724
1442285252744590379788449358607244942347869306224,37725
742673000271452506889349113775206166891530900920,37726
723528886449343975905901863345499664025335825407,37727
289518121233717753444403389752047440607597153942,37728
607245180447146455870228024258739621724969293498,37729
1100961476755149692722125495920282120431171462660,37730
621489151051585328761101048948196415762926023405,37731
1138946719757733561707161049446556351941124113159,37732
905243060866050806116775247150992965316179674579,37733
223510238712210087030339508065987731451719934821,37734
638733968568495428665316518663643216290868494572,37735
205677573409139752350684285621646224933454131582,37736
1050219782254528137968435161383439154820405042547,37737
1298512574257282266812484605437534379158874131432,37738
883530860025975737902919238155492357941449767276,37739
881222158229298731351604107914899188673888599869,37740
198597640076918263703450595046147077609290113371,37741
54011540641112365064786098130912036027809229355,37742
951066369642226928444931879418221405858424961820,37743
1379327604673310839240729177876722347386229690938,37744
309110863932525236147364483350474468259776597838,37745
437871814305008996479412384030553401469301573747,37746
205347815574828126062233156171275724283633793918,37747
259309164552175141036962078774495241897421502202,37748
836864169503683705432790279708522949577787500244,37749
81559947789787382796599624505383785511399955337,37750
220418227861721410287987345547244479310993639418,37751
1404546177916801275989086474688154836288455046094,37752
1378163773667591787850491822653128741409747523771,37753
749979708106677644454341666018142830974552574900,37754
136527882061507710893352786974312592848790194814,37755
1151082628564256062174122531631082815976683534990,37756
269443102328408474044866804508761052294513971662,37757
1136346746317176574490891019266996555627787161275,37758
655234833172004142273409859889166006666105703291,37759
669935664835517311834897922680171150627154956844,37760
1432210102182733958850644809594834379606499173344,37761
319672138428049556195595329262040710099008043696,37762
542108852886306729244264314220101883944680498963,37763
151940224023970082059269236296424667584217131864,37764
266954506227882164029442176297733551851588263111,37765
803378419381082624547102367362755951500307809509,37766
689785036525918629243539290912608954112773781615,37767
896359571058291604181513998369423854822076870358,37768
670178712250564609918840527532228562332312079426,37769
536274993340399337274734963546510009819986668995,37770
743750484087462151407532119678669189613767621582,37771
273550090331455581601550173585277845486894143878,37772
422202372812521516912282412968098611827502355033,37773
769835215650305078987129710239411876005432097129,37774
894163638560450108282566010948798174477882693598,37775
1167845997992533584353739272003636374170455938206,37776
274198262207964361748454940164030187983824678163,37777
343106792519234388869608930656978446595702287477,37778
1057388994423955168625269647488376130144899849167,37779
100887897848367518727845740291779042992006340893,37780
